,Choice_1,Choice_2,Choice_3,Choice_4,X_1_1,X_2_1,X_3_1,X_1_2,X_2_2,X_3_2,X_1_3,X_2_3,X_3_3,X_1_4,X_2_4,X_3_4,Cost_1,Cost_2,Cost_3,Cost_4
251,1.0,0.0,0.0,1.0,0.12141894069697223,0.9583953428414971,0.8750641754338911,0.6255727082764425,0.8602750342966665,0.20650202336496615,0.9199459095974395,0.9289120739039699,0.2012373211544115,0.06687541702664601,0.8478107041022284,0.5765467304077766,0.2823068737941664,0.8607889230285825,0.9860218622687792,0.24054222287519378
252,1.0,1.0,1.0,1.0,0.39067934876359445,0.822697237907588,0.7382143152651334,0.11781063653435919,0.4066814339005287,0.27631937714641375,0.9892297467088954,0.24609737039588842,0.3324076175558949,0.1379961642086025,0.9677546319137708,0.5718483290450064,0.8211489138224655,0.16275120116062947,0.1053122476925249,0.3520062388209326
253,1.0,0.0,1.0,1.0,0.47239272700942436,0.7357792234226607,0.9487609129708002,0.9348404870188826,0.9461808278779914,0.7625864626988414,0.4546252329177396,0.2730793801382385,0.9385858731318555,0.570076589540517,0.3982386919782427,0.5602953256732114,0.5784962070758847,0.5683711782309706,0.15593994074039208,0.41956566239421333
254,1.0,1.0,1.0,1.0,0.3186567137123506,0.653228902268106,0.8283640715140264,0.2901097560569651,0.903816864178014,0.3743807730283899,0.991079006453017,0.0718335410443024,0.4434553433795939,0.5658143173957741,0.024857159377634774,0.7266693680833453,0.30323452232477655,0.4505042991496382,0.5792415409070151,0.16875291895665323
255,1.0,0.0,0.0,1.0,0.017632721264728368,0.7217619864688906,0.5322306722172108,0.6850239469492924,0.12635226816317802,0.14074676696790422,0.6326530216065193,0.47364019148376835,0.22026870044851798,0.2303387286284787,0.8447820616888253,0.9204603912872033,0.6397517252765117,0.22660013994056993,0.48229109725434094,0.04591445040851616
256,1.0,0.0,1.0,1.0,0.06583909700157953,0.4833676050600566,0.42056427075748404,0.9594788081450283,0.9890023375235142,0.42717066896319644,0.936709391483712,0.3321405609957233,0.2966348723507417,0.21349251105489264,0.22530757516370759,0.14299107635369457,0.34352321451041445,0.12686287389814244,0.4727777693923604,0.6592994687396759
257,1.0,1.0,0.0,1.0,0.10063498075089239,0.9372226937280761,0.7215234127164923,0.1356351062648523,0.3907475895160556,0.3798418847351466,0.7326922356315373,0.2784769929493234,0.0736297386971766,0.22678621812982647,0.5919466023591007,0.49251776481147713,0.742192661172316,0.19643002600405624,0.3327366510686989,0.8477540018412515
258,1.0,1.0,0.0,1.0,0.8818611890694132,0.29796239334998686,0.9705844612838387,0.9074337329867244,0.847936961697502,0.9476862790174146,0.8292332001369906,0.9133675526744991,0.17310707606840814,0.5182201175147287,0.9133976696666243,0.5785384994743024,0.3979506171748476,0.614741019218838,0.2859353618742404,0.42564145290212274
259,1.0,1.0,0.0,1.0,0.206070846752189,0.24565599403383842,0.4229797721651316,0.04517316337237676,0.5592865047420087,0.3252056211728994,0.4253104556415066,0.4241016816516311,0.14717569111048712,0.7541633276828652,0.7005929158076718,0.9622655404442231,0.7495243192176477,0.7770152714335105,0.16653741890647578,0.8502306173429859
260,1.0,1.0,0.0,1.0,0.1447128979196709,0.22521892179345626,0.4302303256265916,0.009333325760481403,0.7758891797162396,0.3386061532354666,0.7904849151835625,0.7146331382095186,0.23894931772174655,0.7486968205743543,0.9904002222754675,0.76338480717497,0.46031975166763417,0.2834516043133636,0.5441729836876058,0.07864927862784965
261,1.0,0.0,1.0,0.0,0.4298887216373226,0.5260996550042655,0.9709686292711371,0.38922158905420556,0.9865079374648071,0.1690379579041209,0.22575404259573573,0.2077263135807269,0.23020658985502718,0.7070378473092491,0.682011171908807,0.264434847670057,0.8714284648070543,0.07994424870242844,0.8696758110836318,0.3663973115097553
262,0.0,0.0,0.0,1.0,0.017614604718098725,0.4039111602863361,0.015044675500207827,0.5645987871522848,0.5912239646291538,0.11818917773212911,0.9743069553035153,0.33746391700057166,0.018340632214891794,0.816939547364627,0.4335775700417208,0.3404279221278421,0.602903689539253,0.4583660756335265,0.6807139939004488,0.47652524747836156
263,1.0,1.0,1.0,1.0,0.43911543131972863,0.3090571925348432,0.6097567011324951,0.3882503148069313,0.9772996289124564,0.49893962104972434,0.2705729590095288,0.32618990971315087,0.42387137373812156,0.9248659658812535,0.9080909957817928,0.3063922379267777,0.5875932988132067,0.4276254911779265,0.800617255298591,0.911623931550252
264,1.0,0.0,1.0,1.0,0.8787719167855125,0.8101337127037977,0.9368616060673659,0.7966363910110712,0.7625718630243186,0.32832715066380735,0.29618363484390975,0.6718357233740472,0.2189776212566923,0.3298756784526857,0.5204128497535088,0.2894752455824595,0.19654932539342718,0.9796068735593491,0.46506074688999555,0.9400983626237998
265,0.0,0.0,1.0,1.0,0.558441097052738,0.6085420672557306,0.13393713914788996,0.928394704473243,0.31287140163929394,0.25515770130145454,0.26988366634123606,0.8505881391818964,0.9765631235707892,0.3506654033076685,0.15214928001923855,0.2643339272673536,0.23381123108877955,0.40147860161505267,0.6284759280574166,0.2604564223784428
266,1.0,0.0,1.0,1.0,0.7656903325471224,0.4358939108035701,0.8233817974426942,0.7198962496101171,0.7536970735207212,0.27065480431400646,0.2671078082267645,0.007917861750660338,0.06471689014105209,0.1202558174584395,0.3602154727201393,0.955810878358618,0.8966551636215079,0.38527755272959396,0.04823554230106464,0.7454887926237636
267,1.0,1.0,1.0,1.0,0.3313124819362613,0.21153494860785493,0.3893164340574383,0.20724412157213912,0.15220021434029674,0.9614488518120716,0.440719182921955,0.42028424374254014,0.820692519846768,0.3846799874507263,0.7620349509529443,0.07573466345969382,0.31982287366093864,0.6250099932427556,0.8276353028295983,0.2527411841051954
268,0.0,1.0,1.0,1.0,0.8787019014585195,0.14607030127957588,0.6091334762518633,0.317023063913598,0.5139617158076693,0.4609322465715995,0.2955447497598882,0.2399925409090652,0.40666208362676204,0.4157767344348887,0.4918642425311982,0.5019979027252054,0.5147426233183602,0.06615597686870078,0.20736931302798856,0.3009112226224683
269,0.0,1.0,1.0,1.0,0.6105290350644728,0.6789195250605412,0.5216932482289964,0.2444968146469959,0.30320791330286667,0.6181458751001068,0.6436369475055591,0.18025673827931554,0.5256777757615233,0.16024751058093745,0.8813909080992361,0.8701940410428738,0.45669391661989633,0.7094455758647732,0.4011426560151661,0.4848382082259146
270,1.0,0.0,1.0,0.0,0.791988802852609,0.006308763371264514,0.5987169397700651,0.9844908803751197,0.827347385220935,0.3403233065508767,0.6823819433857873,0.2115905419623153,0.28791985236598583,0.4338906783947599,0.9376851562722769,0.08475671111066918,0.8395033949807066,0.853347417571584,0.7383011617562089,0.5844359716068798
271,0.0,1.0,1.0,1.0,0.9879090741621067,0.7987349742972591,0.4400161691705078,0.627835586082093,0.943683476574938,0.9934155535169743,0.7168154516628265,0.09109856355484303,0.1258770017316203,0.02864644002029826,0.0027140291674729866,0.9710085408807034,0.983617398209099,0.0495073773717466,0.03069871484970743,0.7905070363623954
272,1.0,1.0,0.0,1.0,0.2396622949227981,0.2112027402394192,0.37602287218508634,0.8181749705498003,0.12571423416882133,0.6791487092947346,0.45302608678647405,0.8790666228471777,0.32996716899923395,0.212299685544434,0.08140839971015512,0.7643991880662537,0.6145896533450653,0.08431633192660049,0.6496068098620346,0.24452099833265606
273,1.0,1.0,0.0,1.0,0.40233884574142065,0.49817024240736285,0.2862580455764262,0.15408734459191153,0.26771298964613977,0.285059953010138,0.8588254831678602,0.3856316750136276,0.06805427463287339,0.006298519143397074,0.8730459589349848,0.21698902843359635,0.2213502732773418,0.7996507644478772,0.9019868973891362,0.9003814215779478
274,1.0,1.0,0.0,1.0,0.3105005102376732,0.012768667760191255,0.25528600799924683,0.19770208281073587,0.03513621845037851,0.8685636187094142,0.6690245103802658,0.8312606652112423,0.4993102212653002,0.5627901005150745,0.3351491081406953,0.365197624948431,0.933682957716389,0.9110542303490116,0.3783197137322918,0.8336569176731663
275,0.0,1.0,1.0,1.0,0.9185977960056468,0.5473277557627084,0.15604136099234678,0.6477557679931394,0.5341279303863288,0.5226578677590349,0.1898384664523557,0.2800988069289364,0.1771938647390161,0.05225492404420906,0.7038572104672532,0.6378026337822464,0.5920929361210485,0.10948139447313665,0.009510462455287194,0.12977526157552255
276,1.0,1.0,1.0,1.0,0.2438427748801999,0.9937808335342163,0.47714847009674677,0.35357179478875933,0.8359121044343069,0.9596612542833401,0.6767206644460351,0.37485925784244,0.5547393600031506,0.6244117522538332,0.4524243832114585,0.7950691214525208,0.6045721386707422,0.424983658989018,0.0612019380272284,0.003102982402185428
277,0.0,1.0,1.0,1.0,0.26181690370172706,0.6405756396249865,0.4058407231504424,0.8507245525732607,0.9002499398302288,0.9950532738418096,0.8326592762739163,0.5872112659213823,0.9996707025307325,0.5535560565848905,0.09819601686464008,0.663633653141127,0.9835755513819457,0.7506621101389511,0.8399878202984497,0.9609773317366264
278,1.0,1.0,1.0,1.0,0.49487148941595094,0.11940708318797322,0.34638029490310385,0.22795193339458575,0.2514298558586925,0.4613371459875304,0.4686592245140938,0.5498328730459916,0.7530440652618511,0.39089628044233204,0.06708082328888187,0.2864633679166455,0.5165562542341192,0.030650393108729634,0.02375412781616948,0.033556639154240564
279,1.0,1.0,1.0,1.0,0.1865621550278065,0.4462068493610324,0.4539318414621689,0.5453899716634062,0.45441424653767715,0.6313305804132114,0.022965562231530567,0.825140870819339,0.2105194509383571,0.03980751768461743,0.860873887325454,0.4033916349031771,0.577344057508976,0.4057442927722693,0.5812657842272013,0.6723253844561833
280,0.0,1.0,1.0,1.0,0.6297581710035091,0.4847967803046138,0.2842632457659522,0.42035012676218564,0.09672868316292715,0.19016232998688598,0.9213461684537367,0.2545402280433997,0.8936633717835367,0.8813325581211643,0.6922368435627902,0.43514127776301437,0.8673115953790796,0.8618087036518037,0.6771624964210361,0.5280984115306357
281,1.0,1.0,1.0,1.0,0.49980705310765694,0.49271972148422527,0.6647817554768574,0.3958440509646751,0.271549870799876,0.38409648880309943,0.6895474440556044,0.36886322222406975,0.014487586835856603,0.5008896926065881,0.8016889056924325,0.8158331711111823,0.6057158525917723,0.8585068941183637,0.5645446248722935,0.9091079972214811
282,1.0,1.0,1.0,1.0,0.11970736670996673,0.7412047382652245,0.8111813818258421,0.1415132257579439,0.32505070518409573,0.26961684216875714,0.10363432550257057,0.8584767645328024,0.636892524267874,0.9358461555564797,0.9896880800339004,0.8856719741684771,0.35172752678338015,0.6779143668495748,0.7080535160242107,0.785223766903289
283,0.0,1.0,1.0,1.0,0.13963823627136718,0.8183604093825236,0.18188298892553534,0.6661818165771016,0.4709221277620006,0.9486953910530297,0.0798092872335463,0.5207697569306639,0.25643601745347133,0.654062525242465,0.10654509444107252,0.7204351178559886,0.13853382393135594,0.7892549643197915,0.9729914259549964,0.7886916242740651
284,0.0,1.0,1.0,1.0,0.8933624830875838,0.5419515741448899,0.49386347421936094,0.36551978932355944,0.8639696824805101,0.8854902749766232,0.3332906708970321,0.38244399001332796,0.9956941953762329,0.7224144044520174,0.4193182069305317,0.844586621872847,0.9961549591356464,0.3164409196731832,0.266991010091315,0.23542759940845637
285,1.0,1.0,0.0,0.0,0.3385710038640838,0.0825585281836142,0.28555987054984444,0.34227869226865715,0.10587184072968847,0.4824710666031339,0.9282388034041974,0.7681290533120678,0.021151664001725412,0.6461497516874507,0.7727799041334364,0.3418076539890462,0.05958565052302467,0.2319862820487436,0.9827283533523536,0.0951949088055305
286,0.0,0.0,1.0,1.0,0.7655803049640268,0.7823890945156269,0.2713188580936361,0.991081975934186,0.4836322190495217,0.6661967683834122,0.031075628170278757,0.827570317626128,0.728125531046792,0.3937452093018513,0.47921245664499457,0.9151521783536025,0.47655637092012193,0.276253586681823,0.9004270264380889,0.38203154547192897
287,1.0,0.0,1.0,1.0,0.4731879569755335,0.7955917184491452,0.9778201824795059,0.7749138642392284,0.6270321793531214,0.3313013404769525,0.9857867096981467,0.6191707469530905,0.6843709912189267,0.879565632488614,0.6182216581440991,0.4683041513964773,0.01427396798600089,0.7269035025872141,0.18309075552261134,0.5776746409431629
288,0.0,1.0,1.0,1.0,0.9342318158822986,0.8110271499620894,0.19916957900620613,0.5807857819867862,0.2562197616034958,0.8391002096740783,0.3252039894991482,0.12793477148516808,0.3913653205441161,0.48203728971141124,0.2953959536985482,0.3451210089170772,0.7294664993698765,0.15004642488570374,0.5773375827633633,0.346007401232005
289,0.0,1.0,1.0,1.0,0.7706898436766346,0.5715347812882628,0.3825599864181167,0.2563504648027294,0.6983812851588901,0.6280658056482067,0.007722022704462872,0.3994295039890353,0.9389133126017625,0.5686523158000977,0.039180471684039264,0.6497161798154258,0.24936824428643145,0.4603375818687201,0.7037907303440811,0.7610733688135697
290,1.0,1.0,1.0,1.0,0.8119815388497087,0.2315593488877774,0.023458307368837916,0.5793947985439892,0.3589009091757457,0.4099563418393508,0.7379416035899801,0.2067183239908743,0.481801342078104,0.963527193898037,0.2812260090515034,0.9968770693676184,0.23989960082277684,0.6677094547717655,0.2805204395825679,0.033892577480881037
291,1.0,1.0,1.0,1.0,0.504836348972383,0.6021763707853643,0.8534280250361904,0.8533493975740184,0.6061932935492713,0.7713662480489096,0.3516582162460087,0.8673044732942813,0.9013590123083719,0.25824689964791014,0.07800779701578686,0.04109993960613967,0.9747183485438579,0.5485958303099011,0.9805057274951595,0.9609849838854828
292,1.0,1.0,1.0,1.0,0.024080707932825685,0.6240707319175414,0.9224100656439164,0.15230286115831249,0.14369537154289713,0.6837342543601751,0.9364718167263156,0.29871903608730555,0.6518304162957144,0.02268984031835919,0.28576863119045737,0.008591964387398066,0.013156723191099506,0.32552535571013697,0.5167437854810557,0.8574422010244266
293,1.0,1.0,0.0,1.0,0.38952709296055665,0.17781709774780474,0.6427806213932346,0.48311816843000377,0.9406979671237492,0.9015110530039075,0.91990889528429,0.29569014803782756,0.048131636004757006,0.7047137319414656,0.9820067206680755,0.3381595998430794,0.7167564297535558,0.10107328687529582,0.9585344767779852,0.44994254718627646
294,0.0,1.0,0.0,0.0,0.9857379832630956,0.8157054653664461,0.3255091398802826,0.04727255404417985,0.3856815764522765,0.004147617288963734,0.5157063442528657,0.865824867350246,0.31019592613331715,0.6276140890605971,0.30374608347879806,0.10329522172753003,0.9598111547486338,0.22819501551893173,0.9539382221499955,0.5330997262155591
295,1.0,0.0,1.0,1.0,0.4436005995188401,0.16434626582493816,0.884447946406406,0.43190808519044455,0.9791533058154678,0.25415147867297794,0.018251230922525563,0.6929346406114143,0.7613133703417997,0.771394551988154,0.4939648675877496,0.46073860072610995,0.368673707498406,0.8566554060132923,0.7403720286699751,0.6880206690297338
296,1.0,1.0,1.0,1.0,0.7020196777385084,0.26896239978600656,0.8183143105898306,0.771614422498294,0.4977805013336436,0.6112191007030484,0.8875902429467994,0.5156914545073398,0.6645641075420669,0.25313979711380086,0.814163256322067,0.24223675372849285,0.021340904337503908,0.25166128620907824,0.05473542958544508,0.8635007059868186
297,0.0,1.0,0.0,1.0,0.9362500831152987,0.6808862352921352,0.11407402133344757,0.8313305387312938,0.03577217404847599,0.6195530070979683,0.9152735690181745,0.8791740278703738,0.06379944372941848,0.8525230674868098,0.7809330551120122,0.3151721988996947,0.1893001032485664,0.6277268561203935,0.06932777335661922,0.4004554625732156
298,1.0,1.0,1.0,1.0,0.09023687296623151,0.34266799989276886,0.9806934119892521,0.23012521740989234,0.5816107029593037,0.6893939366728101,0.5601347408598589,0.47496617420115905,0.9564917132323323,0.7820087034967952,0.4108212620788876,0.2746893478102822,0.9552823847905719,0.09277079978898228,0.6545844825329797,0.7516957159995885
299,1.0,1.0,1.0,1.0,0.533039259574496,0.1980308487590121,0.5637895731619821,0.7523494999731768,0.2554681872022533,0.32595813513923233,0.3421971988281868,0.06906387395818037,0.9078989012135623,0.3097572408367333,0.06551538736852258,0.33100561660391403,0.8808333113566895,0.36024726562630793,0.5832078482539018,0.36560373282329583
300,0.0,1.0,1.0,1.0,0.15634300365379028,0.809526211950892,0.10130950941842931,0.28321995491714025,0.3852794980335017,0.9658771507710768,0.1615333083096363,0.10518796958989007,0.009752139353710332,0.6649454924462253,0.5809571183917253,0.17986426873010175,0.3891850770719135,0.5322784995457137,0.41634227293457904,0.2738914235957034
301,1.0,0.0,0.0,1.0,0.014867169625828236,0.5350884496179188,0.9334234820535562,0.9075706502400498,0.6237773217400283,0.10720298684528229,0.43627606536870955,0.9961743954705242,0.026870246022608124,0.18685733890531953,0.9133844418971006,0.7415699431149028,0.782059575783162,0.6320815859159936,0.4945065716313234,0.926421663079706
302,1.0,0.0,1.0,1.0,0.5023818738124982,0.17663464351964298,0.8736660556712741,0.007376719076802041,0.985571626943093,0.08685917806605403,0.3525990521838276,0.4405889252145335,0.7876790365774756,0.7290873585802952,0.3595417154877367,0.3934411787838725,0.41292780488871306,0.12119602473966484,0.8586897052355081,0.5837568917464543
303,1.0,0.0,1.0,1.0,0.04366185556062907,0.059464177497276505,0.8683577849793548,0.5901324602202208,0.9579495430366762,0.1600939525374403,0.23198035109827708,0.18649194386781798,0.2287622052836189,0.8410239670932736,0.030926497792112206,0.17878686577620972,0.4379935824704708,0.1320574498337559,0.9386925624694291,0.5249936329575884
304,1.0,1.0,1.0,1.0,0.046758085783108694,0.7832831374887977,0.9055903766952791,0.09582007913854695,0.962393076948628,0.5665520767078963,0.10657311900058608,0.8044453457399106,0.2906574567383199,0.22554258542235195,0.3103530180664309,0.15586563970889533,0.057432381738402816,0.7572890781273597,0.45212683569144885,0.12920566939560718
305,1.0,0.0,1.0,1.0,0.9576170316959591,0.8301644367439145,0.5779935975555308,0.2201760864771145,0.8860394337163124,0.10497468923339315,0.8869718738140591,0.42619421904064947,0.4537471861841127,0.04283290156652908,0.2089189990703344,0.08927175603220183,0.37817531169453966,0.5236876249322406,0.6844151949292273,0.8835138301922163
306,1.0,1.0,1.0,1.0,0.7265268944815734,0.7412008589585569,0.729399088423735,0.1901954209275326,0.3093070012047464,0.17735919525509458,0.9728396912073857,0.383133603384474,0.31755511311852225,0.06286985295240921,0.11334746903712378,0.36575791638341104,0.2946179947494182,0.7731638585106032,0.6911719340683012,0.8012725279268069
307,1.0,0.0,1.0,1.0,0.2093404332275629,0.6826202966401729,0.5616234917414458,0.7789627966503166,0.953100750711589,0.2926130498622169,0.9150680485663284,0.45434470964149465,0.9444194842174612,0.30549211755247563,0.8367423362240698,0.3989784143228642,0.26610031357956543,0.7006582926528668,0.8861200494292903,0.7102415242388087
308,1.0,0.0,1.0,1.0,0.6934164615333247,0.25048760555379357,0.6611976954542632,0.6277354106372677,0.42441594757281065,0.39029821440408596,0.7677713646519791,0.3757624502960142,0.7850438960111832,0.26092663160315877,0.4649764943403927,0.25951221152448056,0.254335450642882,0.025430897353776127,0.3271349110160201,0.07670115802937183
309,0.0,1.0,1.0,1.0,0.6723351453807352,0.08042858590222779,0.09547263085678404,0.12058991351280668,0.6487101947448795,0.8734600750707138,0.14901183068833046,0.17519155084648996,0.1870712508896214,0.12976873375898645,0.2360285845007679,0.7169310656182206,0.921677822021147,0.4950216323419586,0.5188640282261335,0.4939772113432215
310,1.0,1.0,0.0,1.0,0.6298441980815396,0.26901157596462033,0.9824862189077613,0.42238028636667213,0.9730903567109072,0.8137520393538823,0.28353600834556203,0.8316817709911076,0.1882767531136893,0.9343601706852789,0.16066743673186756,0.6626563747725235,0.18179116082481905,0.5920271071834045,0.7665815338358042,0.7410814519058987
311,1.0,1.0,1.0,1.0,0.16201014577172101,0.628647541703422,0.5977771787650012,0.23237556994289688,0.6355974601302163,0.46217302085708745,0.3860073929308544,0.43540532003022014,0.6570400063861057,0.3074174735449037,0.1255962713357236,0.8242278510956055,0.2873816975772713,0.2832049418580318,0.8367601266709247,0.4604638248794535
312,0.0,1.0,1.0,1.0,0.010341935957278281,0.9060320054565155,0.3551788529039063,0.1109439973316354,0.9715476622991341,0.7473478694201572,0.8216737110892037,0.22276223084429836,0.991885516856846,0.8064067117456967,0.7463283002607567,0.4011379875053622,0.9541040788279286,0.4901060593846318,0.631339343000558,0.10062008730100103
313,0.0,1.0,1.0,0.0,0.9799934996843673,0.1088688496632737,0.10748291478363992,0.895623813228357,0.6926640364949495,0.6965958913094137,0.6249893813078333,0.7759554340652309,0.9555639609506971,0.8784393645537428,0.8838940554504658,0.08174269514561194,0.5876904849242494,0.170879744433187,0.694518735602393,0.11059215139392675
314,0.0,0.0,1.0,1.0,0.8914616365714898,0.735729534980059,0.2844682248577882,0.8251014402785132,0.34179666550091137,0.2833446496076254,0.3932929257565356,0.6397836594696369,0.920649289532585,0.24908495759375338,0.5553905403406643,0.9640109644279451,0.6409706067060866,0.9125552808607599,0.16531784499558722,0.7167135150129395
315,1.0,0.0,1.0,0.0,0.2801422597802762,0.7417299193007103,0.6574337802731427,0.7392227140304298,0.49615578761464973,0.261186671670841,0.9984949198179516,0.9028541442139459,0.8378137191934978,0.7592572423807179,0.9982254920076755,0.282652166162074,0.42723996817023513,0.8223102065880317,0.4045992030121123,0.6186615134841889
316,1.0,0.0,1.0,1.0,0.1118596796686484,0.13944535935772429,0.6113894756868539,0.6894500004389232,0.40591349525173503,0.3033071360544689,0.21792824666245092,0.8466366971876608,0.48973704718844857,0.32047526498225054,0.3710198805996636,0.3061887958147529,0.9024811416278633,0.25472670238566997,0.7119435424975963,0.6760811736171145
317,1.0,1.0,1.0,1.0,0.8638114709007826,0.22351383754979148,0.39165828902874456,0.6761356336263111,0.07077327461841598,0.7508685693339817,0.0014791259905678755,0.8606943760124313,0.4260949507681181,0.33899028259746444,0.2301412455934393,0.07430161233658472,0.25286789097498263,0.006924620655681446,0.7010537212469122,0.42194539766701167
318,1.0,1.0,1.0,1.0,0.17524373814233174,0.06927850508081601,0.4601986977266277,0.7769809582381987,0.2960556764612413,0.3293494726365864,0.05938103189561539,0.08429650408151435,0.9343129401794267,0.7740119808733945,0.5546835256947366,0.9470339366191228,0.42023648551283677,0.048185927863655276,0.08369202208164128,0.5591571041119577
319,1.0,1.0,1.0,1.0,0.3639676995847788,0.007459990038040543,0.33225597479245217,0.6327535379028194,0.297961495960115,0.8435588285108415,0.8228127211885573,0.290694708094565,0.6448021066612843,0.20197033842178547,0.009605922312818094,0.4079473856873602,0.24489875876204825,0.517857108956748,0.702821594942482,0.7886580380968071
320,0.0,1.0,1.0,1.0,0.36723863722714056,0.9862635586835191,0.0956606413393567,0.48889589731086713,0.2290051049230445,0.8082637248812388,0.3500235323576586,0.28008099406826126,0.798898624798561,0.47377876843229805,0.16111809215019401,0.7673568119184963,0.5333988249989483,0.9367509784450976,0.6730927394216986,0.45522047493837514
321,1.0,1.0,1.0,1.0,0.02524611020227918,0.6689595141140543,0.7763101117352628,0.6291868983462505,0.29857285726058036,0.4798421768368202,0.026765839286749693,0.08338976802107001,0.20857457573049143,0.7793373918575972,0.6104575153097668,0.3443266980368018,0.5285039301862914,0.27709231940272594,0.8929654875124322,0.9812988342627522
322,1.0,1.0,1.0,1.0,0.6721647544401296,0.6686292718934455,0.4111312810197021,0.588171931348223,0.5192652614081114,0.7575501745923029,0.081830831396981,0.9897396809009101,0.9162343654769399,0.3740351766784663,0.7187532253799657,0.7074400644253683,0.09766233627882726,0.9638393928728115,0.6995938736980892,0.00858921159153625
323,1.0,1.0,1.0,1.0,0.10693611997184704,0.37488686462855225,0.5990559835221158,0.5011082061131826,0.15974665402404198,0.7784511186031865,0.35489725054776333,0.47160476633800974,0.8248537941863386,0.18002622790074096,0.06279918605516699,0.4554578062196746,0.3895543707784369,0.6270227891206478,0.45843542494444556,0.09234133904820496
324,1.0,1.0,1.0,0.0,0.36916419243636656,0.9334890698776797,0.4070245031938936,0.7178704825733322,0.012161176121300743,0.1820043086029548,0.1608079676710399,0.5438506203660823,0.6728573704157554,0.7310069620698907,0.9206467115943401,0.5562216291809834,0.20783803598391537,0.3189616332226979,0.060557365084825565,0.6773785829132245
325,0.0,1.0,1.0,1.0,0.7871569407220051,0.17083383607473923,0.2789260629280428,0.13749447882656907,0.8332695343694047,0.6031933722359075,0.092478730528891,0.17362347837518544,0.08490009097878559,0.10455243125037572,0.43199448124433326,0.23155027321080035,0.9242361668869823,0.5568399274815778,0.35809402512974897,0.9607090579526186
326,0.0,0.0,1.0,1.0,0.9660732638178455,0.9579558258647541,0.842215471045047,0.9874352356030776,0.14535486268716735,0.07341882025035529,0.3195336878431534,0.32355361004664773,0.47452146587830746,0.59587024096141,0.959184798827872,0.24862708758308172,0.7886218194801382,0.7143115545110149,0.24212405473846244,0.7126374799360249
327,0.0,0.0,1.0,1.0,0.7364036687222985,0.12087606662509598,0.02495439264002053,0.6714258179670343,0.8854006105118688,0.15926876328672446,0.5456454040548274,0.06979623768346155,0.15801490181013123,0.7429187795648594,0.5312008250141178,0.7461609011564695,0.8814268028916583,0.4918977967864674,0.3253429112947501,0.6091003488829413
328,1.0,1.0,0.0,1.0,0.7416361568130411,0.971230903224644,0.4930038794838245,0.4821226733426902,0.11542002885336755,0.028095544114645987,0.49838158671426414,0.9155437167647107,0.07318985647221299,0.41938136897473055,0.07296428415146483,0.5436167877006203,0.30759080160223284,0.3465867407942138,0.28884405009053526,0.21876859030404439
329,1.0,1.0,1.0,1.0,0.304455236373232,0.549563167105122,0.26708673741278655,0.5228923495566512,0.6606435130557954,0.9833216052535351,0.617119340344724,0.006083182989069624,0.8449786045261424,0.21474569038832592,0.5221088213147652,0.9519952039244356,0.8596647723460616,0.6540436581789371,0.8231084831775546,0.4566485270170979
330,0.0,1.0,0.0,1.0,0.696866805327334,0.9190739104580913,0.10600899520027085,0.09927412338675523,0.8626672373479253,0.9246829647510519,0.8989548710712786,0.1737587785083996,0.019399148133641964,0.18057737219387726,0.762423259068724,0.8811968341081029,0.9109306096189802,0.43469836864191824,0.7601663269096954,0.08279145088111961
331,1.0,0.0,1.0,1.0,0.5914782760926611,0.5335355807029614,0.6327532516180251,0.7625321884162894,0.29835354386337076,0.003876822903938315,0.18474770687914344,0.842789977335631,0.27659212953996704,0.8914844415846106,0.46744223574872146,0.46150649173297387,0.003045585400000772,0.30363152358109646,0.5558979707731896,0.5330291095504457
332,1.0,1.0,1.0,0.0,0.6507466784866759,0.07549026268264225,0.6772773025524151,0.1857836627109306,0.5467841181611652,0.440677288398848,0.014714694672027906,0.31320075641406997,0.09575818953758386,0.9756535048891916,0.5621636461870971,0.21048979231975962,0.6521495059882517,0.33447642615237905,0.5796492552010535,0.33157300999756156
333,1.0,0.0,1.0,1.0,0.3730622563307042,0.004649595209044621,0.8675968606484997,0.5693099736103284,0.19213110896798402,0.3647506464387298,0.21457082473943323,0.2673420062265143,0.7054130624691403,0.8236096519684952,0.41202166554756825,0.7975476237022826,0.8847441906825891,0.6658934705677656,0.3790709331357498,0.47599023036130506
334,0.0,1.0,1.0,1.0,0.25795926621165655,0.5361728736270757,0.10356981752762973,0.8274508806943653,0.9402461805534197,0.6319868523929579,0.14764969038258957,0.13291564711624804,0.1736098691378708,0.08701832799130949,0.039083621209388464,0.15354276352680374,0.31140534677222464,0.6729940438725643,0.9119942889462515,0.8200670883589105
335,0.0,1.0,0.0,1.0,0.9681523713481773,0.19202804983949895,0.5473004862204437,0.1564247331995373,0.38333097965042284,0.7829713276061595,0.689490908482589,0.7179332649563769,0.11054615198783346,0.6615894786928488,0.6702288260589709,0.5340600115598905,0.841607803357689,0.6289454855198491,0.9437667170167597,0.12509744977888604
336,1.0,0.0,0.0,1.0,0.9458396066361574,0.022842991570457216,0.9675031575788371,0.912655345841865,0.5133764296530655,0.024010360928415242,0.8620342100671877,0.834812924054443,0.04303923565282153,0.46962112603086714,0.9634583595217745,0.44988993904866914,0.4424959037205545,0.1585430765506991,0.14847452948419548,0.3575702111435686
